  2.514   1.634   2.444 
  2.526   1.513   2.253 
  2.400   1.440   2.260 
  2.394   1.341   2.299 
  2.324   1.510   2.297 
  2.372   1.423   2.159 
  2.574   1.493   2.163 
  1.263   0.286   2.085 
  1.255   0.298   1.977 
  1.183   0.331   2.129 
  1.358   0.332   2.123 
  1.276   0.141   2.135 
  1.213   0.099   2.230 
  1.367   0.065   2.084 
  1.444   0.084   1.965 
  1.394   0.083   1.868 
  1.509   0.169   1.969 
  1.506  -0.005   1.975 
  1.372  -0.029   2.120 
  1.759   2.165   1.051 
  1.806   2.235   0.978 
  1.781   2.068   1.005 
  1.649   2.195   1.044 
  1.830   2.199   1.182 
  1.857   2.322   1.209 
  1.885   2.107   1.263 
  1.844   1.969   1.258 
  1.850   1.937   1.156 
  1.919   1.909   1.308 
  1.743   1.946   1.300 
  1.949   2.130   1.337 
  1.102   1.936   2.792 
  1.163   1.855   2.749 
  0.995   1.897   2.782 
  1.113   2.020   2.725 
  1.142   1.974   2.935 
  1.235   1.920   2.990 
  1.072   2.073   3.000 
  0.935   2.118   2.969 
  0.869   2.040   3.004 
  0.904   2.201   3.036 
  0.920   2.148   2.864 
  1.103   2.112   3.091 
  2.769   1.545   0.721 
  2.665   1.556   0.751 
  2.778   1.549   0.617 
  2.813   1.452   0.755 
  2.846   1.662   0.787 
  2.947   1.635   0.847 
  2.803   1.783   0.764 
  2.687   1.820   0.681 
  2.602   1.768   0.714 
  2.673   1.924   0.705 
  2.694   1.804   0.573 
  2.843   1.861   0.814 
  2.520   0.595   0.154 
  2.443   0.577   0.076 
  2.461   0.623   0.237 
  2.586   0.679   0.117 
  2.590   0.467   0.196 
  2.700   0.445   0.144 
  2.510   0.366   0.243 
  2.381   0.379   0.317 
  2.292   0.351   0.260 
  2.398   0.318   0.407 
  2.366   0.485   0.343 
  2.551   0.278   0.253 
  1.875   1.883   0.364 
  1.806   1.797   0.366 
  1.959   1.875   0.432 
  1.811   1.964   0.395 
  1.919   1.924   0.225 
  1.920   1.832   0.140 
  1.950   2.053   0.196 
  1.963   2.157   0.299 
  2.036   2.130   0.373 
  1.991   2.254   0.259 
  1.868   2.164   0.351 
  1.980   2.074   0.097 
  1.365   2.281   1.003 
  1.294   2.216   0.963 
  1.326   2.380   0.981 
  1.454   2.268   0.942 
  1.393   2.258   1.153 
  1.337   2.167   1.210 
  1.486   2.335   1.210 
  1.538   2.458   1.142 
  1.614   2.507   1.190 
  1.582   2.428   1.048 
  1.457   2.533   1.122 
  1.474   2.344   1.312 
