  4.440   2.441   3.853 
  4.266   2.431   3.831 
  4.349   2.588   3.845 
  4.423   2.494   4.078 
  2.359   3.969   4.844 
  2.312   4.063   4.848 
  2.423   3.964   4.762 
  2.288   3.886   4.825 
  2.441   3.946   4.976 
  2.562   3.955   4.972 
  2.370   3.910   5.083 
  2.221   3.889   5.080 
  2.173   3.964   5.021 
  2.191   3.796   5.028 
  2.172   3.885   5.177 
  2.417   3.868   5.161 
  2.927   4.528   2.069 
  2.837   4.565   2.122 
  3.005   4.527   2.142 
  2.940   4.591   1.979 
  2.889   4.376   2.034 
  2.835   4.349   1.925 
  2.888   4.280   2.130 
  2.928   4.290   2.274 
  3.016   4.358   2.256 
  2.845   4.346   2.328 
  2.959   4.200   2.328 
  2.854   4.185   2.099 
  1.413   0.086   1.533 
  1.324   0.094   1.477 
  1.387   0.054   1.635 
  1.444   0.188   1.547 
  1.522   0.001   1.476 
  1.627   0.054   1.435 
  1.515  -0.134   1.478 
  1.405  -0.204   1.538 
  1.309  -0.159   1.507 
  1.414  -0.306   1.497 
  1.403  -0.207   1.648 
  1.592  -0.190   1.442 
  4.565   2.691   2.802 
  4.524   2.732   2.702 
  4.654   2.624   2.781 
  4.483   2.628   2.838 
  4.565   2.795   2.904 
  4.668   2.805   2.971 
  4.459   2.875   2.928 
  4.332   2.875   2.861 
  4.243   2.890   2.927 
  4.321   2.960   2.794 
  4.321   2.784   2.791 
  4.480   2.958   2.981 
  3.028   3.333   3.005 
  2.991   3.233   3.010 
  3.109   3.309   2.935 
  3.064   3.352   3.108 
  2.942   3.444   2.951 
  2.921   3.542   3.021 
  2.904   3.440   2.826 
  2.923   3.331   2.737 
  2.846   3.258   2.719 
  2.948   3.379   2.650 
  3.013   3.270   2.762 
  2.835   3.507   2.797 
  2.645   1.531   3.313 
  2.535   1.530   3.294 
  2.688   1.453   3.255 
  2.653   1.510   3.416 
  2.698   1.675   3.282 
  2.716   1.756   3.373 
  2.733   1.702   3.153 
  2.748   1.607   3.044 
  2.769   1.666   2.958 
  2.832   1.538   3.057 
  2.652   1.553   3.023 
  2.771   1.791   3.134 
  4.587   2.880   4.966 
  4.647   2.959   4.916 
  4.659   2.805   4.994 
  4.520   2.845   4.894 
  4.520   2.909   5.094 
  4.403   2.871   5.116 
  4.594   2.961   5.192 
  4.735   3.016   5.185 
  4.773   3.027   5.086 
  4.740   3.121   5.221 
  4.802   2.958   5.250 
  4.553   2.992   5.281 
  3.218   2.852   1.380 
  3.205   2.947   1.332 
  3.173   2.774   1.322 
  3.168   2.853   1.480 
  3.366   2.836   1.412 
  3.417   2.724   1.402 
  3.445   2.941   1.432 
  3.408   3.083   1.444 
  3.303   3.093   1.484 
  3.475   3.139   1.512 
  3.398   3.151   1.363 
  3.547   2.929   1.454 
  0.595   1.650   4.268 
  0.697   1.696   4.264 
  0.564   1.665   4.376 
  0.601   1.551   4.237 
  0.502   1.740   4.194 
  0.541   1.850   4.159 
  0.383   1.686   4.158 
  0.314   1.561   4.200 
  0.201   1.547   4.176 
  0.355   1.471   4.172 
  0.315   1.560   4.311 
  0.325   1.761   4.120 
  2.402   2.273   3.612 
  2.415   2.166   3.598 
  2.322   2.322   3.553 
  2.495   2.315   3.573 
  2.382   2.316   3.756 
  2.410   2.430   3.791 
  2.326   2.232   3.845 
  2.299   2.262   3.983 
  2.259   2.172   4.030 
  2.397   2.287   4.031 
  2.232   2.348   4.003 
  2.288   2.139   3.829 
  1.725   2.519   2.256 
  1.649   2.446   2.291 
  1.793   2.445   2.220 
  1.766   2.567   2.347 
  1.671   2.615   2.151 
  1.678   2.569   2.036 
  1.595   2.726   2.183 
  1.562   2.773   2.313 
  1.481   2.847   2.305 
  1.528   2.694   2.386 
  1.649   2.826   2.365 
  1.549   2.771   2.108 
  0.415   2.839   2.860 
  0.475   2.754   2.892 
  0.464   2.936   2.885 
  0.314   2.840   2.917 
  0.385   2.845   2.709 
  0.404   2.945   2.646 
  0.349   2.737   2.644 
  0.340   2.604   2.695 
  0.432   2.555   2.655 
  0.339   2.588   2.799 
  0.253   2.546   2.652 
  0.343   2.746   2.545 
  1.648   3.472   0.089 
  1.657   3.503   0.194 
  1.565   3.535   0.048 
  1.622   3.366   0.087 
  1.778   3.505   0.024 
